Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
Idgaf I love a cold Corona with a lime &amp; tajin,idgaf i love a cold corona with a lime amp tajin,-0.04999999999999999,0.8,negative
"Day approx 10,000 of being a man. I still got a dick so I still ain’t a chick.",day approx  of being a man i still got a dick so i still aint a chick,0.0,0.0,negative
"2/3 sea birds are dead, 9/10 big fish in oceans are dead, destruction of fish breeding feeding grounds 1000 times faster than land Forrest's, wars are to cull you all. I heard corona being released 1998 for rich control/cull population. Australia made normal safe protein vaccine. https://t.co/C5RuKWD5w6", sea birds are dead  big fish in oceans are dead destruction of fish breeding feeding grounds  times faster than land forrests wars are to cull you all i heard corona being released  for rich controlcull population australia made normal safe protein vaccine ,0.10416666666666667,0.4666666666666666,negative
Lol damn that’s the truth 🙆🏻‍♂️🤙🏻💸😝 https://t.co/8vW2rSIBMP,lol damn thats the truth  ,0.8,0.7,positive
"wabi soul (at his highest noise level). 

#C4D #Corona https://t.co/EtpUu3Jc4H",wabi soul at his highest noise level cd corona ,0.0,0.0,negative
"Hey hockey fans! As we talk about Crosby's impressive record, let me share with you a way to earn cash while shopping on TEMU app. Just use my invitation code 105341326 and get started! Download now and shop your heart out! #TEMU #Cashback #ShoppingMadeEasy https://t.co/cmCx9FMqiV",hey hockey fans as we talk about crosbys impressive record let me share with you a way to earn cash while shopping on temu app just use my invitation code  and get started download now and shop your heart out temu cashback shoppingmadeeasy ,1.0,1.0,positive
"I need corona premier, corona beer sold in us it’s conste malleto on brands, go buy it my #billsmafia #goWokwgobroke",i need corona premier corona beer sold in us its conste malleto on brands go buy it my billsmafia gowokwgobroke,0.0,0.0,negative
Especially wenye walijoin after corona,especially wenye walijoin after corona,0.0,1.0,negative
are they really free? @JumanovNodirbek @Pugizard @jleenrandom @John86288932 @Mm1982100 @vikasbhushanmd @SukoHandono2 @nikkisixxpelado @fmh69026509 @MarcoBitcoins @RenuG100 @BigWinner1944 @glkt_t @Jvvmess @vninvestor1,are they really free               ,0.4,0.8,positive
FRM MENTEE STAR:Its super fvcking annoying when people dont do their jobs-U have to carry a whip+ constantly follow up on everything-But hey…that is why we end up having to fire these asshats(DSP:EVEN WID CORONA PEOPLE R FVCKING LAZY/INCOMPETENT+ PASS THE BUCK OF ACCOUNTABILITY),frm mentee starits super fvcking annoying when people dont do their jobsu have to carry a whip constantly follow up on everythingbut heythat is why we end up having to fire these asshatsdspeven wid corona people r fvcking lazyincompetent pass the buck of accountability,-0.15555555555555559,0.6333333333333333,negative
even after weeks it's fuvkin same corona to nhi hogya !?,even after weeks its fuvkin same corona to nhi hogya ,0.0,0.125,negative
"Llevas DOS HORAS sin hambre?
Wow amiga. Toma tu corona.",llevas dos horas sin hambrewow amiga toma tu corona,0.0,0.0,negative
Chato!,chato,0.0,0.0,negative
are they really free? @beejaylex100 @sanudinblack1 @Crypto_Cman @Maliler3 @tiba741 @st_anger78 @AkberBirball @zhangsanjiu39 @business1snacks @JanaCortes7 @hcanna_ @saturnsgrlx @kaihan79400186 @Girlscancer14 @ayeshashakya,are they really free               ,0.4,0.8,positive
"The root of misfortune China!  It is necessary to thoroughly denounce it as the root of corona pathogens!
中国 コロナ起源巡りWHOを批判
#Yahooニュース
 https://t.co/44HwjVb9tQ",the root of misfortune china  it is necessary to thoroughly denounce it as the root of corona pathogens中国 コロナ起源巡りwhoを批判yahooニュース ,0.0,1.0,negative
"Former Washington and @BaseballPima player Emilio Corona having a good weekend against his former school.
He is 1 for 3 with a HR and three RBIs today.
4 for 10 overall with two doubles, a triple, a HR, four runs and five RBIs.
Arizona leads the Huskies 6-1 in bottom of seventh.",former washington and  player emilio corona having a good weekend against his former schoolhe is  for  with a hr and three rbis today for  overall with two doubles a triple a hr four runs and five rbisarizona leads the huskies  in bottom of seventh,0.175,0.15000000000000002,positive
"David Crosby died after contracting COVID-19, says Graham Nash

https://t.co/MCoxGwnRUN",david crosby died after contracting covid says graham nash,0.0,0.0,negative
"Corona school bukuru
St Andrew high school Ganawuri
ATBU bauchi",corona school bukurust andrew high school ganawuriatbu bauchi,0.16,0.5399999999999999,positive
"BEATTY'S SPORTS SCOREBOARD | VARSITY BASEBALL ⚾️

🐆Louisville 4
⛏️Chardon 0

End of 1st

- Andrew Corona Scores on Error!
- Connor Morley Singles Scoring Charlie Roberts!
- Cooper Rice Drives in Morley!
- Caleb House Knocks In Karson Siegfried!

https://t.co/V3EOGd80vr",beattys sports scoreboard  varsity baseball louisville chardon end of st andrew corona scores on error connor morley singles scoring charlie roberts cooper rice drives in morley caleb house knocks in karson siegfried,0.0,0.0,negative
Not drinking a corona without grenadine,not drinking a corona without grenadine,0.0,0.0,negative
"Australian Health Minister on Covid-19: ""Almost every citizen is now immune.""

https://t.co/cljYnTBhwu",australian health minister on covid almost every citizen is now immune,0.0,0.0,negative
"Balk called on the Huskies pitcher. Runners advance to second and third. 

Corona sac fly scoring White. 

5-1 Arizona with one on and two out bottom of the seventh. 

@AllSportsTucson",balk called on the huskies pitcher runners advance to second and third corona sac fly scoring white  arizona with one on and two out bottom of the seventh ,0.2,0.225,positive
vintage smith corona typewriter with case https://t.co/Gxf7YMu3tK eBay https://t.co/bkdsTpwgr8,vintage smith corona typewriter with case  ebay ,0.0,0.0,negative
"Camera, Jordan 1’s, a fitted and a Corona 😂",camera jordan s a fitted and a corona ,0.0,0.0,negative
It’s a Corona and grilled burgers for dinner kinda evening… https://t.co/wwXNfFWAdj,its a corona and grilled burgers for dinner kinda evening ,0.0,0.0,negative
"Corona will always be there, like common cold. Therefore, almost every country has stopped reporting daily Covid cases. Indian government too should stop daily reporting of Covid cases. Corona is airborne; it cannot be controlled through daily reporting of cases. @anmol_ambani",corona will always be there like common cold therefore almost every country has stopped reporting daily covid cases indian government too should stop daily reporting of covid cases corona is airborne it cannot be controlled through daily reporting of cases ,-0.18,0.3,negative
"Corona will always be there, like common cold. Therefore, almost every country has stopped reporting daily Covid cases. Indian government too should stop daily reporting of Covid cases. Corona is airborne; it cannot be controlled through daily reporting of cases. @Suhelseth",corona will always be there like common cold therefore almost every country has stopped reporting daily covid cases indian government too should stop daily reporting of covid cases corona is airborne it cannot be controlled through daily reporting of cases ,-0.18,0.3,negative
"Corona will always be there, like common cold. Therefore, almost every country has stopped reporting daily Covid cases. Indian government too should stop daily reporting of Covid cases. Corona is airborne; it cannot be controlled through daily reporting of cases. @chetan_bhagat",corona will always be there like common cold therefore almost every country has stopped reporting daily covid cases indian government too should stop daily reporting of covid cases corona is airborne it cannot be controlled through daily reporting of cases ,-0.18,0.3,negative
"Corona will always be there, like common cold. Therefore, almost every country has stopped reporting daily Covid cases. Indian government too should stop daily reporting of Covid cases. Corona is airborne; it cannot be controlled through daily reporting of cases. @br_cse_iitb",corona will always be there like common cold therefore almost every country has stopped reporting daily covid cases indian government too should stop daily reporting of covid cases corona is airborne it cannot be controlled through daily reporting of cases ,-0.18,0.3,negative
"🚨 New Game Launched!
➡️ ""Kill The Corona""

Check it out here: https://t.co/6lrSvO85Rn

#html5games #html5 #games #gamemonetize #gamedev #indiedev #JavaScript https://t.co/7cMINf7wDS", new game launched kill the coronacheck it out here htmlgames html games gamemonetize gamedev indiedev javascript ,-0.13181818181818183,0.42727272727272725,negative
10 year anniversary of a truly magical momento for all of us https://t.co/nThgh8Jkl0, year anniversary of a truly magical momento for all of us ,0.5,1.0,positive
Frisco vs Corona - The Rhythm Of The Night (Fugitive's Miami Nights Remix) (2009),frisco vs corona  the rhythm of the night fugitives miami nights remix ,0.0,0.0,negative
I THINK WE HAVE FINALLY FOUND THE ORIGIN OF THE CORONA VIRUS! https://t.co/7pv4FhQ8Ku,i think we have finally found the origin of the corona virus ,0.0,1.0,negative
"back in corona days, when i was at home i used to stay up &amp; make sehri and then wake everyone up. tonight will do the same 🥰",back in corona days when i was at home i used to stay up amp make sehri and then wake everyone up tonight will do the same ,0.0,0.0625,negative
Back at Torero Stadiun for a beautiful day of futbol. @SanDiegoLoyal take on @FCTulsa. No Alejandro Guido or Joe Corona in the starting XI. https://t.co/ncQykqqyGV,back at torero stadiun for a beautiful day of futbol  take on  no alejandro guido or joe corona in the starting xi ,0.2833333333333333,0.3666666666666667,positive
Political Prisoner? Corona Protest Movement Founder Michael Ballweg Released After 9 Months Detainment https://t.co/gEO1bYaiiN,political prisoner corona protest movement founder michael ballweg released after  months detainment ,0.0,0.1,negative
"Boycotting Bud Light means boycotting Corona, Stella Artois, Budweiser, Becks, Busch, Modelo, and Rolling Rock since they’re all owned by the same company InBev. A comparable boycott would be boycotting Maker’s Mark for putting blue and yellow wax instead of red wax on the…",boycotting bud light means boycotting corona stella artois budweiser becks busch modelo and rolling rock since theyre all owned by the same company inbev a comparable boycott would be boycotting makers mark for putting blue and yellow wax instead of red wax on the,0.08,0.185,negative
"This is how they kill us without firing a shot...

#VaccineGenocide #corona https://t.co/euWQaEMS8B",this is how they kill us without firing a shotvaccinegenocide corona ,0.0,0.0,negative
#COVIDー19 #Corona Study at home #math #tutoring at https://t.co/pLnSNgyjmu,covidー corona study at home math tutoring at ,0.0,0.0,negative
I hate Corona stop showing me fuckin Corona lifestyle ads my Bru.,i hate corona stop showing me fuckin corona lifestyle ads my bru,-0.8,0.9,negative
plottwist: collar for dogs are collars for men,plottwist collar for dogs are collars for men,0.0,0.0,negative
So Josh and Marshall are both attracted to John Leguizamo #LoveIsBlindS4,so josh and marshall are both attracted to john leguizamo loveisblinds,0.0,0.0,negative
"Warm wearing parenting is easy as fuck. Don’t complain to me if you have one kid and live in Rancho Santa Margarita Corona, CA.",warm wearing parenting is easy as fuck dont complain to me if you have one kid and live in rancho santa margarita corona ca,0.1924242424242424,0.6333333333333333,positive
"Hey man, I’m glad you’re standing up for JBP. I don’t think what’s happening to him is right or good either. But can you please stand up for females who want their own locker rooms? Or for the fired unvaxxed nurses? Or josh Alexander?",hey man im glad youre standing up for jbp i dont think whats happening to him is right or good either but can you please stand up for females who want their own locker rooms or for the fired unvaxxed nurses or josh alexander,0.5214285714285715,0.7839285714285714,positive
"#NowPlaying =&gt;&gt;  DJ Jeff - Corona vs Kokin - Rhythm of the Night

Listen Live =&gt;&gt; https://t.co/3d3ZLtbhEP

Read latest news =&gt;&gt; https://t.co/DNQcWrixKz",nowplaying gtgt  dj jeff  corona vs kokin  rhythm of the nightlisten live gtgt read latest news gtgt ,0.3181818181818182,0.7,positive
